customer_id,age,gender,marital_status,education,annual_income,annual_purchases,avg_purchase_amount,online_purchase_ratio,last_purchase_date,loyalty_score,return_rate,avg_visit_duration,monthly_visits,conversion_rate,ad_click_rate
CUST_12297,27,Female,Single,High School,532,9,2638,0.68,2025-01-28 15:23:19.628568,100,0.0,17,6,16.7,33.3
CUST_12298,25,Male,Married,PhD,197,15,1439,0.17,2025-01-27 15:23:19.628568,100,13.3,16,8,37.5,62.5
CUST_12299,42,Male,Single,Bachelors,333,13,2750,0.74,2025-01-14 15:23:19.628568,100,0.0,23,4,50.0,100.0
CUST_12300,37,Male,Married,Bachelors,637,10,1132,0.76,2025-01-17 15:23:19.628568,100,20.0,16,13,23.1,46.2
CUST_12301,34,Female,Single,Masters,506,14,4329,0.35,2025-01-23 15:23:19.628568,100,7.1,16,6,33.3,66.7
CUST_12302,50,Male,Single,High School,730,9,662,0.3,2025-01-17 15:23:19.628568,100,0.0,9,8,37.5,25.0
CUST_12303,39,Female,Married,Bachelors,618,14,1211,0.15,2025-01-22 15:23:19.628568,100,35.7,9,9,22.2,33.3
CUST_12304,24,Male,Single,High School,1101,12,1104,0.45,2025-01-26 15:23:19.628568,100,0.0,12,15,6.7,13.3
CUST_12305,26,Female,Single,High School,127,13,3003,0.59,2025-01-23 15:23:19.628568,100,7.7,11,8,37.5,25.0
CUST_12306,43,Female,Single,Bachelors,529,14,819,0.52,2025-01-30 15:23:19.628568,100,14.3,12,5,60.0,100.0
CUST_12307,47,Female,Married,High School,752,12,1176,0.33,2025-01-20 15:23:19.628568,100,16.7,12,10,10.0,20.0
CUST_12308,41,Female,Married,Masters,568,9,1434,0.56,2025-01-19 15:23:19.628568,100,22.2,11,4,25.0,50.0
CUST_12309,57,Male,Single,Bachelors,479,12,1288,0.62,2025-01-23 15:23:19.628568,100,8.3,20,3,33.3,100.0
CUST_12310,54,Female,Single,Bachelors,438,15,552,0.28,2025-01-30 15:23:19.628568,100,6.7,12,9,22.2,33.3
CUST_12311,40,Female,Married,Masters,395,9,1198,0.67,2025-01-27 15:23:19.628568,100,0.0,14,8,25.0,37.5
CUST_12312,24,Male,Married,Bachelors,438,11,2400,0.29,2025-02-01 15:23:19.628568,100,27.3,16,7,42.9,42.9
CUST_12313,19,Male,Married,Bachelors,345,15,1101,0.46,2025-01-21 15:23:19.628568,100,6.7,17,10,20.0,20.0
CUST_12314,30,Male,Married,Bachelors,477,4,1897,0.56,2025-01-16 15:23:19.628568,90,0.0,7,6,50.0,33.3
CUST_12315,44,Female,Married,High School,359,16,2422,0.26,2025-01-29 15:23:19.628568,100,6.2,16,4,50.0,25.0
CUST_12316,56,Female,Single,High School,944,18,2740,0.69,2025-01-19 15:23:19.628568,100,0.0,15,10,0.0,30.0
CUST_12317,40,Male,Married,Bachelors,355,11,2320,0.63,2025-01-31 15:23:19.628568,100,9.1,19,9,33.3,11.1
CUST_12318,49,Male,Married,High School,1198,12,2613,0.59,2025-01-25 15:23:19.628568,100,8.3,16,8,25.0,37.5
CUST_12319,32,Male,Married,Bachelors,879,12,2002,0.81,2025-01-21 15:23:19.628568,100,16.7,15,9,22.2,22.2
CUST_12320,42,Female,Married,Bachelors,984,8,973,0.7,2025-01-20 15:23:19.628568,100,0.0,14,6,33.3,66.7
CUST_12321,44,Female,Married,High School,537,9,1771,0.42,2025-01-09 15:23:19.628568,96,11.1,10,8,25.0,25.0
CUST_12322,18,Male,Married,High School,309,16,1156,0.42,2025-01-15 15:23:19.628568,100,0.0,14,11,36.4,27.3
CUST_12323,30,Female,Single,Masters,233,16,1528,0.59,2025-01-25 15:23:19.628568,100,12.5,13,5,60.0,40.0
CUST_12324,46,Female,Single,High School,830,15,4892,0.33,2025-01-18 15:23:19.628568,100,6.7,21,6,16.7,66.7
CUST_12325,38,Male,Married,Bachelors,520,10,4505,0.44,2025-01-20 15:23:19.628568,100,20.0,15,8,0.0,0.0
CUST_12326,20,Female,Single,Bachelors,436,21,683,0.45,2025-01-17 15:23:19.628568,100,0.0,19,9,11.1,44.4
CUST_12327,18,Female,Married,PhD,758,16,1167,0.59,2025-01-29 15:23:19.628568,100,12.5,18,5,40.0,20.0
CUST_12328,30,Male,Single,High School,2038,9,1526,0.38,2025-01-17 15:23:19.628568,100,22.2,15,8,25.0,50.0
CUST_12329,34,Male,Single,Masters,556,9,1667,0.33,2025-01-21 15:23:19.628568,100,11.1,18,8,62.5,0.0
CUST_12330,24,Male,Single,Bachelors,949,7,1421,0.48,2025-01-18 15:23:19.628568,97,0.0,13,10,30.0,20.0
CUST_12331,36,Male,Married,High School,504,8,3565,0.77,2025-01-30 15:23:19.628568,100,0.0,16,5,40.0,40.0
CUST_12332,41,Male,Married,High School,884,14,878,0.51,2025-01-22 15:23:19.628568,100,28.6,15,12,16.7,33.3
CUST_12333,43,Female,Married,Bachelors,574,7,1813,0.55,2025-01-24 15:23:19.628568,100,28.6,10,6,66.7,16.7
CUST_12334,18,Female,Single,Masters,859,17,1841,0.39,2025-01-20 15:23:19.628568,100,23.5,12,12,16.7,25.0
CUST_12335,19,Female,Married,High School,744,18,2958,0.38,2025-01-23 15:23:19.628568,100,0.0,18,12,25.0,8.3
CUST_12336,31,Male,Married,High School,396,11,2178,0.42,2025-01-18 15:23:19.628568,100,0.0,17,4,25.0,75.0
CUST_12337,41,Male,Married,Bachelors,273,13,1830,0.51,2025-01-24 15:23:19.628568,100,7.7,13,5,60.0,40.0
CUST_12338,40,Female,Married,PhD,176,14,3845,0.57,2025-01-25 15:23:19.628568,100,0.0,16,6,33.3,0.0
CUST_12339,40,Female,Single,Bachelors,671,10,2631,0.55,2025-01-25 15:23:19.628568,100,10.0,20,7,14.3,57.1
CUST_12340,30,Male,Married,Bachelors,1072,12,2600,0.21,2025-01-25 15:23:19.628568,100,8.3,21,4,25.0,100.0
CUST_12341,31,Male,Married,High School,732,10,4656,0.36,2025-01-14 15:23:19.628568,100,10.0,12,7,28.6,42.9
CUST_12342,26,Female,Married,High School,1089,13,1000,0.64,2025-01-20 15:23:19.628568,100,0.0,13,4,50.0,100.0
CUST_12343,44,Female,Married,High School,1259,12,2319,0.36,2025-01-23 15:23:19.628568,100,8.3,10,6,50.0,50.0
CUST_12344,23,Female,Single,PhD,704,16,2610,0.21,2025-01-21 15:23:19.628568,100,12.5,11,10,30.0,20.0
CUST_12345,45,Male,Single,PhD,179,14,1157,0.46,2025-01-23 15:23:19.628568,100,7.1,24,8,37.5,37.5
CUST_12346,37,Female,Married,High School,304,9,1975,0.7,2025-02-01 15:23:19.628568,100,11.1,14,5,40.0,60.0
CUST_12347,34,Female,Married,High School,389,11,1351,0.51,2025-01-27 15:23:19.628568,100,0.0,14,5,60.0,100.0
CUST_12348,27,Male,Married,High School,273,6,768,0.36,2025-01-25 15:23:19.628568,98,50.0,14,4,0.0,100.0
CUST_12349,18,Female,Single,Bachelors,239,10,1719,0.74,2025-01-28 15:23:19.628568,100,0.0,16,6,33.3,66.7
CUST_12350,27,Male,Single,PhD,535,5,1644,0.68,2025-01-19 15:23:19.628568,93,0.0,16,10,40.0,30.0
CUST_12351,31,Female,Single,Masters,304,7,1088,0.29,2025-01-24 15:23:19.628568,100,14.3,12,7,14.3,14.3
CUST_12352,18,Male,Married,Bachelors,366,13,692,0.63,2025-01-19 15:23:19.628568,100,7.7,18,14,14.3,14.3
CUST_12353,32,Male,Single,PhD,626,12,2138,0.51,2025-01-20 15:23:19.628568,100,33.3,13,9,22.2,33.3
CUST_12354,46,Male,Single,Masters,353,13,719,0.47,2025-01-15 15:23:19.628568,100,38.5,14,9,44.4,11.1
CUST_12355,41,Male,Married,High School,564,8,1870,0.79,2025-01-21 15:23:19.628568,100,12.5,18,2,50.0,100.0
CUST_12356,29,Male,Married,Masters,475,9,1412,0.53,2025-01-19 15:23:19.628568,100,22.2,10,3,33.3,100.0
CUST_12357,35,Female,Married,Bachelors,934,8,1342,0.33,2025-01-18 15:23:19.628568,99,12.5,18,8,0.0,50.0
CUST_12358,28,Male,Single,Bachelors,395,13,2000,0.51,2025-01-13 15:23:19.628568,100,7.7,18,12,8.3,25.0
CUST_12359,36,Female,Single,Masters,277,14,2422,0.71,2025-01-19 15:23:19.628568,100,7.1,19,9,66.7,22.2
CUST_12360,53,Male,Single,Bachelors,466,18,1772,0.46,2025-01-27 15:23:19.628568,100,16.7,14,8,12.5,37.5
CUST_12361,46,Female,Married,Bachelors,1599,11,1657,0.63,2025-01-22 15:23:19.628568,100,0.0,16,15,20.0,20.0
CUST_12362,41,Female,Single,PhD,1176,11,942,0.3,2025-01-13 15:23:19.628568,100,18.2,9,4,0.0,75.0
CUST_12363,29,Female,Single,High School,1243,10,1502,0.43,2025-02-01 15:23:19.628568,100,0.0,12,4,25.0,25.0
CUST_12364,43,Male,Married,Bachelors,673,12,1432,0.33,2025-01-21 15:23:19.628568,100,8.3,16,9,33.3,22.2
CUST_12365,18,Female,Married,Masters,600,7,1080,0.22,2025-01-23 15:23:19.628568,99,14.3,6,4,50.0,50.0
CUST_12366,31,Female,Married,High School,330,11,1923,0.54,2025-01-31 15:23:19.628568,100,18.2,16,6,33.3,16.7
CUST_12367,42,Male,Married,High School,686,8,2785,0.43,2025-01-16 15:23:19.628568,98,0.0,15,5,60.0,40.0
CUST_12368,43,Female,Single,High School,276,12,719,0.76,2025-01-24 15:23:19.628568,100,0.0,13,8,25.0,12.5
CUST_12369,43,Female,Single,Masters,496,15,3011,0.53,2025-01-20 15:23:19.628568,100,6.7,17,4,100.0,100.0
CUST_12370,38,Male,Married,Bachelors,668,14,2014,0.5,2025-01-18 15:23:19.628568,100,7.1,14,9,22.2,33.3
CUST_12371,32,Male,Married,High School,403,11,1546,0.34,2025-01-23 15:23:19.628568,100,0.0,21,12,25.0,16.7
CUST_12372,41,Male,Married,PhD,677,15,2217,0.69,2025-01-23 15:23:19.628568,100,6.7,18,10,10.0,30.0
CUST_12373,23,Male,Married,High School,418,15,521,0.81,2025-01-30 15:23:19.628568,100,13.3,21,3,33.3,100.0
CUST_12374,24,Female,Married,Bachelors,148,13,3095,0.36,2025-01-22 15:23:19.628568,100,7.7,23,13,0.0,38.5
CUST_12375,35,Female,Married,Bachelors,801,8,697,0.34,2025-01-23 15:23:19.628568,100,25.0,10,13,30.8,30.8
CUST_12376,37,Male,Single,High School,748,8,1931,0.73,2025-01-19 15:23:19.628568,99,0.0,19,9,11.1,33.3
CUST_12377,18,Female,Single,Masters,404,13,1807,0.49,2025-01-23 15:23:19.628568,100,7.7,22,11,27.3,36.4
CUST_12378,40,Female,Married,Bachelors,522,11,2388,0.55,2025-01-31 15:23:19.628568,100,18.2,13,4,25.0,50.0
CUST_12379,44,Male,Married,Bachelors,1895,15,1831,0.53,2025-01-20 15:23:19.628568,100,13.3,12,10,60.0,10.0
CUST_12380,34,Female,Single,High School,779,10,3681,0.42,2025-01-28 15:23:19.628568,100,10.0,17,10,20.0,30.0
CUST_12381,63,Female,Single,Masters,400,16,5534,0.58,2025-01-24 15:23:19.628568,100,6.2,13,14,21.4,21.4
CUST_12382,26,Male,Married,High School,650,9,2054,0.35,2025-01-30 15:23:19.628568,100,11.1,18,9,11.1,55.6
CUST_12383,30,Female,Married,High School,730,12,1450,0.42,2025-01-28 15:23:19.628568,100,0.0,13,15,6.7,13.3
CUST_12384,30,Male,Single,Bachelors,465,13,2012,0.56,2025-01-24 15:23:19.628568,100,0.0,20,11,36.4,18.2
CUST_12385,34,Female,Single,High School,502,9,1645,0.36,2025-01-23 15:23:19.628568,100,22.2,16,10,10.0,40.0
CUST_12386,31,Female,Married,High School,228,11,1665,0.35,2025-01-20 15:23:19.628568,100,0.0,17,7,42.9,42.9
CUST_12387,18,Male,Married,Bachelors,504,14,1637,0.21,2025-01-27 15:23:19.628568,100,14.3,16,4,25.0,25.0
CUST_12388,28,Female,Married,PhD,287,9,1048,0.77,2025-01-19 15:23:19.628568,100,0.0,23,7,14.3,71.4
CUST_12389,33,Male,Married,Masters,300,10,1284,0.44,2025-01-24 15:23:19.628568,100,0.0,18,9,44.4,55.6
CUST_12390,49,Male,Married,High School,439,9,1446,0.36,2025-01-24 15:23:19.628568,100,22.2,6,6,33.3,50.0
CUST_12391,61,Male,Single,Bachelors,691,10,875,0.43,2025-02-02 15:23:19.628568,100,10.0,14,6,0.0,33.3
CUST_12392,51,Female,Married,Masters,203,6,2655,0.46,2025-01-28 15:23:19.628568,100,0.0,14,11,36.4,27.3
CUST_12393,25,Female,Single,High School,461,8,597,0.36,2025-01-24 15:23:19.628568,100,0.0,18,14,7.1,21.4
CUST_12394,26,Male,Married,High School,263,10,3226,0.57,2025-01-21 15:23:19.628568,100,10.0,15,2,100.0,50.0
CUST_12395,33,Male,Single,Masters,1580,10,1326,0.57,2025-01-29 15:23:19.628568,100,0.0,12,6,0.0,50.0
CUST_12396,56,Male,Married,High School,261,15,725,0.57,2025-01-24 15:23:19.628568,100,6.7,16,12,16.7,16.7
CUST_12397,33,Female,Single,Bachelors,521,11,2714,0.48,2025-01-25 15:23:19.628568,100,9.1,13,6,66.7,83.3
CUST_12398,19,Male,Married,High School,294,13,2321,0.31,2025-01-26 15:23:19.628568,100,0.0,17,9,11.1,11.1
CUST_12399,28,Female,Married,High School,657,11,1428,0.39,2025-01-20 15:23:19.628568,100,0.0,19,8,37.5,37.5
CUST_12400,44,Male,Single,Bachelors,174,12,4571,0.52,2025-01-19 15:23:19.628568,100,8.3,16,10,20.0,20.0
CUST_12401,43,Female,Married,Bachelors,1108,11,2793,0.45,2025-01-25 15:23:19.628568,100,18.2,13,9,33.3,22.2
CUST_12402,32,Female,Married,Masters,1848,14,1346,0.49,2025-01-18 15:23:19.628568,100,14.3,17,6,33.3,83.3
CUST_12403,43,Female,Married,Masters,967,10,1530,0.57,2025-01-28 15:23:19.628568,100,20.0,11,8,50.0,12.5
CUST_12404,18,Female,Single,High School,579,11,4474,0.44,2025-01-25 15:23:19.628568,100,0.0,18,5,40.0,20.0
CUST_12405,36,Female,Married,High School,446,11,2488,0.31,2025-01-23 15:23:19.628568,100,18.2,14,8,12.5,0.0
CUST_12406,45,Female,Single,PhD,327,13,592,0.57,2025-01-16 15:23:19.628568,100,15.4,19,6,0.0,0.0
CUST_12407,25,Male,Single,Bachelors,288,10,4617,0.38,2025-01-23 15:23:19.628568,100,0.0,16,10,10.0,20.0
CUST_12408,24,Male,Single,PhD,397,12,3608,0.41,2025-01-28 15:23:19.628568,100,8.3,8,8,37.5,62.5
CUST_12409,18,Male,Single,Bachelors,716,9,1897,0.77,2025-01-22 15:23:19.628568,100,0.0,13,10,40.0,0.0
CUST_12410,54,Female,Married,Bachelors,418,20,1063,0.61,2025-01-28 15:23:19.628568,100,5.0,21,5,60.0,60.0
CUST_12411,26,Female,Married,Masters,494,12,1482,0.4,2025-01-30 15:23:19.628568,100,8.3,16,6,33.3,50.0
CUST_12412,37,Female,Single,High School,622,10,646,0.29,2025-01-20 15:23:19.628568,100,10.0,13,13,0.0,38.5
CUST_12413,42,Male,Married,Bachelors,882,13,1085,0.42,2025-01-22 15:23:19.628568,100,7.7,14,10,30.0,20.0
CUST_12414,53,Female,Married,Bachelors,1394,14,787,0.65,2025-01-23 15:23:19.628568,100,0.0,20,11,36.4,36.4
CUST_12415,33,Male,Single,High School,242,11,4111,0.64,2025-01-26 15:23:19.628568,100,9.1,20,6,50.0,100.0
CUST_12416,28,Male,Single,Bachelors,1463,13,1485,0.42,2025-01-27 15:23:19.628568,100,0.0,22,5,60.0,20.0
CUST_12417,37,Male,Married,Bachelors,1084,9,324,0.52,2025-01-26 15:23:19.628568,100,0.0,17,5,40.0,100.0
CUST_12418,50,Female,Married,High School,807,8,1738,0.18,2025-01-19 15:23:19.628568,99,12.5,10,7,14.3,0.0
CUST_12419,32,Male,Single,High School,463,10,1778,0.31,2025-01-25 15:23:19.628568,100,20.0,17,5,40.0,20.0
CUST_12420,23,Male,Single,Bachelors,439,14,1789,0.28,2025-01-27 15:23:19.628568,100,7.1,14,6,50.0,0.0
CUST_12421,18,Female,Single,High School,925,6,3697,0.54,2025-01-25 15:23:19.628568,98,16.7,16,14,28.6,14.3
CUST_12422,20,Male,Married,Bachelors,456,12,1033,0.48,2025-01-25 15:23:19.628568,100,0.0,12,9,33.3,11.1
CUST_12423,45,Male,Married,High School,204,12,2078,0.39,2025-01-21 15:23:19.628568,100,8.3,13,9,11.1,55.6
CUST_12424,31,Male,Married,High School,507,15,1474,0.52,2025-01-13 15:23:19.628568,100,0.0,16,7,28.6,28.6
CUST_12425,27,Female,Single,High School,402,7,1766,0.7,2025-01-20 15:23:19.628568,98,14.3,14,10,20.0,10.0
CUST_12426,26,Female,Married,High School,928,10,1216,0.63,2025-01-24 15:23:19.628568,100,0.0,14,6,66.7,50.0
CUST_12427,36,Female,Married,Masters,274,17,2021,0.28,2025-01-27 15:23:19.628568,100,0.0,18,10,10.0,0.0
CUST_12428,32,Female,Married,PhD,1852,11,1422,0.66,2025-01-28 15:23:19.628568,100,18.2,13,6,16.7,16.7
CUST_12429,31,Male,Married,Bachelors,528,11,1855,0.63,2025-01-26 15:23:19.628568,100,0.0,11,10,0.0,50.0
CUST_12430,51,Female,Married,Masters,232,9,1702,0.23,2025-01-23 15:23:19.628568,100,22.2,9,4,25.0,100.0
CUST_12431,53,Female,Married,High School,555,12,1373,0.53,2025-01-14 15:23:19.628568,100,8.3,15,5,60.0,100.0
CUST_12432,18,Male,Married,Bachelors,678,15,1739,0.45,2025-01-23 15:23:19.628568,100,0.0,17,8,25.0,12.5
CUST_12433,38,Male,Married,High School,1017,9,1558,0.49,2025-01-18 15:23:19.628568,100,0.0,19,12,0.0,41.7
CUST_12434,25,Female,Single,PhD,565,12,1812,0.12,2025-01-23 15:23:19.628568,100,8.3,12,6,83.3,83.3
CUST_12435,32,Male,Married,High School,591,10,1151,0.67,2025-01-29 15:23:19.628568,100,10.0,20,6,16.7,66.7
CUST_12436,38,Male,Married,Bachelors,567,14,1320,0.42,2025-01-20 15:23:19.628568,100,14.3,16,6,16.7,66.7
CUST_12437,32,Female,Married,High School,298,12,598,0.49,2025-01-18 15:23:19.628568,100,16.7,16,4,50.0,100.0
CUST_12438,37,Female,Married,High School,554,13,895,0.68,2025-01-30 15:23:19.628568,100,7.7,17,7,14.3,28.6
CUST_12439,43,Male,Married,Masters,538,13,546,0.37,2025-01-15 15:23:19.628568,100,15.4,14,9,11.1,33.3
CUST_12440,38,Male,Married,High School,384,8,959,0.53,2025-01-23 15:23:19.628568,100,25.0,15,6,0.0,83.3
CUST_12441,27,Female,Married,High School,211,14,3282,0.54,2025-01-21 15:23:19.628568,100,7.1,17,10,20.0,20.0
CUST_12442,27,Female,Single,PhD,450,5,970,0.54,2025-01-22 15:23:19.628568,95,0.0,12,8,12.5,50.0
CUST_12443,18,Female,Single,High School,739,10,4705,0.61,2025-01-19 15:23:19.628568,100,0.0,18,10,50.0,10.0
CUST_12444,24,Male,Married,Masters,1139,5,913,0.48,2025-01-27 15:23:19.628568,97,20.0,17,10,10.0,30.0
CUST_12445,58,Male,Married,PhD,492,20,708,0.65,2025-01-17 15:23:19.628568,100,5.0,17,3,0.0,100.0
CUST_12446,25,Male,Married,Masters,507,8,1420,0.36,2025-01-21 15:23:19.628568,100,0.0,14,5,20.0,60.0
CUST_12447,20,Female,Single,High School,474,10,1718,0.62,2025-01-19 15:23:19.628568,100,10.0,7,5,0.0,60.0
CUST_12448,38,Female,Married,High School,636,17,776,0.66,2025-01-21 15:23:19.628568,100,17.6,12,4,25.0,25.0
CUST_12449,33,Female,Married,High School,427,7,1465,0.51,2025-01-28 15:23:19.628568,100,14.3,17,14,14.3,14.3
CUST_12450,32,Female,Married,Bachelors,722,5,492,0.33,2025-01-17 15:23:19.628568,92,0.0,9,5,0.0,40.0
CUST_12451,51,Female,Married,High School,172,14,1567,0.51,2025-01-18 15:23:19.628568,100,7.1,22,8,25.0,62.5
CUST_12452,41,Male,Married,High School,718,9,652,0.38,2025-01-22 15:23:19.628568,100,11.1,25,5,40.0,80.0
CUST_12453,28,Male,Single,Bachelors,437,9,1943,0.51,2025-01-27 15:23:19.628568,100,22.2,15,6,0.0,66.7
CUST_12454,29,Male,Single,Bachelors,513,9,997,0.62,2025-01-20 15:23:19.628568,100,22.2,16,9,0.0,33.3
CUST_12455,28,Male,Single,Bachelors,244,12,1696,0.73,2025-01-17 15:23:19.628568,100,33.3,9,11,18.2,45.5
CUST_12456,45,Male,Married,Bachelors,537,17,1669,0.44,2025-01-26 15:23:19.628568,100,5.9,15,6,0.0,50.0
CUST_12457,31,Male,Married,Bachelors,709,13,945,0.35,2025-01-25 15:23:19.628568,100,0.0,13,8,25.0,62.5
CUST_12458,18,Female,Married,High School,960,12,395,0.46,2025-01-24 15:23:19.628568,100,16.7,17,7,42.9,0.0
CUST_12459,34,Female,Married,PhD,549,13,1641,0.68,2025-01-22 15:23:19.628568,100,0.0,16,15,6.7,26.7
CUST_12460,18,Female,Single,Masters,642,16,1069,0.63,2025-01-27 15:23:19.628568,100,0.0,14,6,66.7,33.3
CUST_12461,61,Female,Single,Bachelors,744,13,1382,0.66,2025-01-22 15:23:19.628568,100,23.1,17,7,0.0,14.3
CUST_12462,23,Male,Single,High School,373,13,2531,0.53,2025-01-27 15:23:19.628568,100,0.0,22,11,18.2,45.5
CUST_12463,33,Male,Single,Masters,1040,15,2279,0.54,2025-01-27 15:23:19.628568,100,0.0,10,7,14.3,57.1
CUST_12464,38,Male,Single,Masters,276,13,690,0.5,2025-01-21 15:23:19.628568,100,23.1,10,7,0.0,28.6
CUST_12465,31,Female,Married,High School,819,9,1872,0.62,2025-01-22 15:23:19.628568,100,11.1,12,4,25.0,0.0
CUST_12466,31,Female,Married,Bachelors,309,14,1129,0.28,2025-01-26 15:23:19.628568,100,7.1,13,10,30.0,20.0
CUST_12467,40,Female,Married,Bachelors,272,17,1384,0.37,2025-01-11 15:23:19.628568,100,5.9,19,9,0.0,44.4
CUST_12468,53,Male,Married,High School,358,20,1474,0.4,2025-01-26 15:23:19.628568,100,10.0,15,12,33.3,8.3
CUST_12469,44,Male,Single,Masters,735,14,2518,0.47,2025-01-21 15:23:19.628568,100,0.0,15,8,12.5,62.5
CUST_12470,52,Female,Married,Bachelors,324,11,4448,0.57,2025-01-23 15:23:19.628568,100,18.2,23,8,25.0,12.5
CUST_12471,22,Female,Married,PhD,839,15,1018,0.4,2025-01-18 15:23:19.628568,100,33.3,19,2,100.0,100.0
CUST_12472,38,Female,Married,High School,555,21,2649,0.34,2025-01-24 15:23:19.628568,100,4.8,14,5,40.0,60.0
CUST_12473,36,Female,Single,PhD,306,4,1553,0.44,2025-01-20 15:23:19.628568,92,50.0,15,7,0.0,28.6
CUST_12474,39,Female,Married,High School,481,12,5238,0.61,2025-01-20 15:23:19.628568,100,8.3,7,7,0.0,71.4
CUST_12475,51,Female,Single,High School,804,17,2119,0.52,2025-01-22 15:23:19.628568,100,0.0,13,4,25.0,100.0
CUST_12476,32,Male,Married,Bachelors,1041,16,2255,0.66,2025-01-24 15:23:19.628568,100,0.0,10,10,10.0,30.0
CUST_12477,30,Female,Married,Bachelors,788,19,1193,0.51,2025-02-02 15:23:19.628568,100,5.3,13,7,42.9,71.4
CUST_12478,41,Male,Single,High School,881,5,918,0.4,2025-01-23 15:23:19.628568,95,20.0,14,4,100.0,50.0
CUST_12479,18,Male,Married,Masters,548,15,507,0.53,2025-01-18 15:23:19.628568,100,0.0,13,18,5.6,22.2
CUST_12480,32,Female,Married,Masters,441,11,1618,0.52,2025-01-28 15:23:19.628568,100,9.1,12,9,22.2,55.6
CUST_12481,33,Male,Married,High School,492,10,2084,0.67,2025-01-17 15:23:19.628568,100,0.0,10,6,100.0,50.0
CUST_12482,23,Female,Single,Bachelors,1114,12,5588,0.23,2025-01-20 15:23:19.628568,100,8.3,9,11,36.4,27.3
CUST_12483,47,Female,Single,Masters,356,18,1900,0.33,2025-01-14 15:23:19.628568,100,0.0,15,6,66.7,16.7
CUST_12484,22,Female,Married,Masters,560,10,1694,0.37,2025-01-27 15:23:19.628568,100,10.0,17,5,80.0,40.0
CUST_12485,33,Female,Single,Masters,663,10,2149,0.39,2025-01-23 15:23:19.628568,100,10.0,15,14,7.1,14.3
CUST_12486,38,Male,Married,High School,486,11,2842,0.32,2025-02-01 15:23:19.628568,100,0.0,11,14,0.0,28.6
CUST_12487,51,Male,Married,Masters,1055,13,2708,0.45,2025-01-21 15:23:19.628568,100,0.0,16,12,8.3,25.0
CUST_12488,34,Female,Single,Bachelors,656,9,649,0.59,2025-01-23 15:23:19.628568,100,11.1,14,8,12.5,25.0
CUST_12489,46,Male,Married,Bachelors,604,14,532,0.37,2025-01-31 15:23:19.628568,100,7.1,11,11,18.2,9.1
CUST_12490,43,Female,Single,PhD,605,11,2365,0.57,2025-01-09 15:23:19.628568,100,9.1,14,15,26.7,0.0
CUST_12491,36,Female,Married,Bachelors,966,11,1313,0.66,2025-01-27 15:23:19.628568,100,0.0,12,2,100.0,100.0
CUST_12492,21,Female,Single,Masters,448,7,1651,0.76,2025-01-26 15:23:19.628568,100,14.3,13,5,40.0,100.0
CUST_12493,18,Female,Married,Masters,390,11,1203,0.46,2025-01-28 15:23:19.628568,100,0.0,10,15,26.7,20.0
CUST_12494,36,Female,Single,High School,690,10,1570,0.55,2025-01-19 15:23:19.628568,100,10.0,17,8,50.0,12.5
CUST_12495,28,Male,Married,High School,738,13,629,0.45,2025-01-28 15:23:19.628568,100,7.7,16,12,0.0,33.3
CUST_12496,46,Male,Married,Bachelors,720,13,2022,0.53,2025-01-29 15:23:19.628568,100,15.4,17,8,12.5,50.0
CUST_12497,43,Male,Married,Bachelors,170,16,855,0.58,2025-01-19 15:23:19.628568,100,6.2,14,5,40.0,40.0
CUST_12498,32,Female,Married,PhD,541,12,628,0.44,2025-01-21 15:23:19.628568,100,8.3,14,9,33.3,55.6
CUST_12499,21,Female,Married,Bachelors,565,8,1164,0.51,2025-01-21 15:23:19.628568,100,0.0,19,9,55.6,33.3
CUST_12500,41,Male,Married,PhD,773,8,1096,0.74,2025-01-22 15:23:19.628568,100,25.0,16,11,0.0,45.5
CUST_12501,22,Male,Married,High School,317,14,1675,0.43,2025-01-30 15:23:19.628568,100,0.0,15,9,11.1,11.1
CUST_12502,25,Female,Married,Masters,742,13,2618,0.64,2025-01-22 15:23:19.628568,100,0.0,18,10,10.0,0.0
CUST_12503,23,Female,Married,Bachelors,401,11,1133,0.41,2025-01-15 15:23:19.628568,100,9.1,23,11,0.0,18.2
CUST_12504,33,Female,Married,High School,527,12,2210,0.64,2025-01-22 15:23:19.628568,100,8.3,18,9,33.3,55.6
CUST_12505,49,Female,Single,Bachelors,1095,7,1755,0.43,2025-01-23 15:23:19.628568,99,0.0,8,7,14.3,28.6
CUST_12506,34,Male,Married,PhD,605,15,950,0.65,2025-01-23 15:23:19.628568,100,20.0,18,7,28.6,14.3
CUST_12507,29,Male,Single,PhD,602,15,2345,0.41,2025-01-17 15:23:19.628568,100,13.3,7,11,0.0,18.2
CUST_12508,18,Female,Married,High School,728,7,777,0.25,2025-01-22 15:23:19.628568,99,14.3,13,5,40.0,60.0
CUST_12509,41,Male,Married,Bachelors,776,13,3748,0.25,2025-01-19 15:23:19.628568,100,0.0,12,11,18.2,18.2
CUST_12510,25,Male,Married,Masters,139,6,1527,0.44,2025-01-14 15:23:19.628568,93,0.0,17,4,100.0,75.0
CUST_12511,36,Female,Single,High School,842,7,5517,0.44,2025-01-30 15:23:19.628568,100,0.0,12,4,25.0,75.0
CUST_12512,30,Male,Married,PhD,1025,10,2610,0.57,2025-01-18 15:23:19.628568,100,10.0,14,11,18.2,18.2
